st_name,value,st_num,property_id,zip_code
HULL,339045,36,0302212002,02113
HULL,303450,36,0302212004,02113
HULL,637350,36,0302212006,02113
HULL,540540,36,0302212008,02113
HULL,750015,36,0302212010,02113
HULL,318570,36,0302212012,02113
HULL,402570,36,0302212014,02113
HULL,593145,36,0302212016,02113
HULL,535080,36,0302212018,02113
HULL,486300,36,0302212020,02113
HULL,535920,36,0302212022,02113
HULL,353745,36,0302212024,02113
HULL,455070,36,0302212026,02113
HULL,1326300,34,0302213001,02113
HULL,1050400,32,0302214000,02113
HULL,1222000,30,0302215000,02113
HULL,1979500,28,0302216000,02113
HULL,1678500,24,0302217000,02113
HULL,1560000,22,0302218000,02113
HULL,2730000,18,0302219000,02113
HULL,2467000,16,0302220000,02113
HULL,369600,14 HF,0302221002,02113
HULL,439000,14 HF,0302221004,02113
HULL,487800,14 HF,0302221006,02113
HULL,487800,14 HF,0302221008,02113
HULL,487800,14 HF,0302221010,02113
HULL,1322000,14,0302222000,02113
HULL,873000,12,0302223000,02113
HULL,1455000,10,0302224000,02113
HULL,1025200,8,0302225000,02113
HULL,1386000,6,0302226000,02113
HULL STREET,311200,1,0302227002,02113
HULL STREET,326000,1,0302227004,02113
HULL STREET,330100,1,0302227006,02113
HULL STREET,306800,1,0302227008,02113
HULL STREET,419232,1,0302227010,02113
HULL STREET,189500,2,0302228002,02113
SHEAFE,481100,26,0302244002,02113
HULL STREET,189500,2,0302228004,02113
HULL STREET,245000,2,0302228006,02113
HULL STREET,245000,2,0302228008,02113
HULL STREET,276500,2,0302228010,02113
SHEAFE,2223000,12,0302229000,02113
CLEVELAND,986000,5,0302229001,02113
CLEVELAND,1048900,15,0302230000,02113
CLEVELAND,1066500,17,0302231000,02113
CLEVELAND,3009000,21,0302233010,02113
CLEVELAND,1077800,25,0302235000,02113
CLEVELAND,747200,27,0302236000,02113
SHEAFE,501900,26,0302244004,02113
CLEVELAND,769100,29,0302237000,02113
SNOW HILL,1492000,19,0302238000,02113
SHEAFE,2695500,40 42,0302239000,02113
SHEAFE,1109000,38,0302240000,02113
SHEAFE,1109000,36,0302241000,02113
SHEAFE,480700,34,0302242002,02113
SHEAFE,383500,34,0302242004,02113
SHEAFE,383500,34,0302242006,02113
SHEAFE,415658,34,0302242008,02113
SHEAFE,1249500,32,0302243000,02113
SHEAFE,1322000,28,0302244000,02113
SHEAFE,532900,26,0302244006,02113
SHEAFE,771000,26,0302244008,02113
SHEAFE,450000,24,0302245002,02113
SHEAFE,642900,24,0302245004,02113
SHEAFE,562600,24,0302245006,02113
SHEAFE,457700,24,0302245008,02113
SHEAFE,728200,22,0302246002,02113
SHEAFE,557400,22,0302246004,02113
SHEAFE,557400,22,0302246006,02113
SHEAFE,952400,22,0302246008,02113
PRINCE,57000,44,0302347152,02113
SHEAFE,6209000,20,0302247000,02113
SHEAFE,1015500,18,0302248000,02113
SHEAFE,1190500,16,0302248010,02113
MARGARET,1065000,16,0302249000,02113
MARGARET,1597000,12 14,0302250000,02113
MARGARET,1015500,10,0302251000,02113
MARGARET,1015500,8,0302251001,02113
MARGARET,1199000,6,0302251002,02113
PRINCE,2773500,  89A-89B,0302252000,02113
PRINCE,7662500,  91A-93,0302253000,02113
CLEVELAND,5242500,6,0302253010,02113
PRINCE,2432000,  93HF-95,0302254000,02113
PRINCE,578300,101,0302258002,02113
PRINCE,1267500,97,0302255000,02113
PRINCE,1336000,99,0302256000,02113
PRINCE,478700,99 A,0302257002,02113
PRINCE,450900,99 A,0302257004,02113
PRINCE,318500,99 A,0302257006,02113
PRINCE,309700,99 A,0302257008,02113
PRINCE,318500,99 A,0302257010,02113
PRINCE,300800,99 A,0302257012,02113
PRINCE,298500,99 A,0302257014,02113
PRINCE,300800,99 A,0302257016,02113
PRINCE,470600,101,0302258004,02113
PRINCE,600800,101,0302258006,02113
PRINCE,436800,101,0302258008,02113
PRINCE,553400,101,0302258010,02113
PRINCE,445500,101,0302258012,02113
PRINCE,601200,101,0302258014,02113
PRINCE,613000,101,0302258016,02113
PRINCE,455525,101,0302258020,02113
PRINCE,309800,101,0302258022,02113
PRINCE,582800,101,0302258024,02113
PRINCE,548000,101,0302258026,02113
SNOW HILL,110400,3,0302259000,02113
SNOW HILL,1198800,11,0302260000,02113
SNOW HILL,1515400,13,0302261000,02113
SNOW HILL,999500,15,0302262000,02113
SNOW HILL,289600,17,0302263002,02113
SNOW HILL,446800,17,0302263004,02113
SNOW HILL,515800,17,0302263006,02113
SNOW HILL,493400,17,0302263008,02113
SNOW HILL,635700,17,0302263010,02113
CLEVELAND,1814000,20,0302264000,02113
CLEVELAND,1215700,18,0302265000,02113
CLEVELAND,1043000,16,0302266000,02113
CLEVELAND,1513000,14,0302267000,02113
CLEVELAND,731600,4,0302268000,02113
SHEAFE,426900,8 10,0302269002,02113
SHEAFE,382800,8 10,0302269004,02113
SHEAFE,319200,8 10,0302269006,02113
SHEAFE,339200,8 10,0302269008,02113
SHEAFE,319200,8 10,0302269010,02113
SHEAFE,333700,8 10,0302269012,02113
SHEAFE,319200,8 10,0302269014,02113
SHEAFE,315800,8 10,0302269016,02113
SHEAFE,1280900,6,0302270000,02113
SALEM,1022400,160,0302271002,02113
SALEM,360100,160,0302271004,02113
SALEM,396100,160,0302271006,02113
SALEM,524100,160,0302271008,02113
SALEM,376900,160,0302271010,02113
SALEM,352900,160,0302271012,02113
SALEM,525200,160,0302271014,02113
SALEM,375600,160,0302271016,02113
SALEM,397400,160,0302271018,02113
SALEM,525500,160,0302271020,02113
SALEM,343800,160,0302271022,02113
SALEM,398700,160,0302271024,02113
SALEM,526100,160,0302271026,02113
SALEM,170500,160,0302271028,02113
SALEM,2374000,158 158A,0302272000,02113
SALEM,1770000,156 156A,0302273000,02113
SALEM,1090500,154 154A,0302274000,02113
SALEM,1979500,152,0302275000,02113
SALEM,748600,150,0302276002,02113
SALEM,586800,150,0302276004,02113
SALEM,565900,150,0302276006,02113
SALEM,681300,150,0302276008,02113
SALEM,1197500,148 148A,0302277000,02113
SALEM,384500,146,0302278002,02113
SALEM,456600,146,0302278004,02113
SALEM,456600,146,0302278006,02113
SALEM,456600,146,0302278008,02113
SALEM,434700,146,0302278010,02113
SALEM,1054500,144 144A,0302279000,02113
SALEM,969000,142,0302280000,02113
PRINCE,2355500,79 79A,0302281000,02113
PRINCE,2043500,81 81A,0302282000,02113
MARGARET,437000,3,0302283010,02113
MARGARET,1507000,5,0302283020,02113
MARGARET,2316000,7 9,0302284000,02113
PRINCE,71000,44,0302347132,02113
MARGARET,1030700,11,0302285000,02113
MARGARET,1109000,13,0302286000,02113
MARGARET,1042400,15,0302287000,02113
MARGARET,980600,17,0302288000,02113
MARGARET,1546500,19,0302289000,02113
MARGARET,1015500,21,0302290000,02113
MARGARET,595600,23,0302291002,02113
MARGARET,629400,23,0302291004,02113
MARGARET,662300,23,0302291006,02113
MARGARET,706700,23,0302291008,02113
N BENNET,6499000,39,0302292000,02113
TILESTON,747000,52,0302293000,02113
TILESTON,139000,50,0302294000,02113
TILESTON,293000,48,0302295000,02113
TILESTON,50300,46,0302296000,02113
TILESTON,62600,44,0302296001,02113
TILESTON,2098500,38 42,0302297000,02113
WIGGIN,1015500,3,0302298000,02113
N BENNET,1322000,29 31,0302299000,02113
N BENNET,670900,33,0302300002,02113
N BENNET,688600,33,0302300004,02113
N BENNET,810200,33,0302300006,02113
N BENNET,735600,33,0302300008,02113
N BENNET,1322000,35,0302301000,02113
N BENNET,375000,37,0302302000,02113
N BENNET,922700,21,0302303012,02113
N BENNET,2271200,   ,0302342000,02113
N BENNET,792500,21,0302303014,02113
N BENNET,809500,21,0302303016,02113
N BENNET,794700,21,0302303018,02113
N BENNET,1306400,21,0302303020,02113
N BENNET,1168500,21,0302303022,02113
N BENNET,629600,21,0302303024,02113
N BENNET,837400,21,0302303026,02113
N BENNET,1037800,21,0302303028,02113
N BENNET,1060100,21,0302303030,02113
N BENNET,960000,21,0302303032,02113
N BENNET,996000,21,0302303034,02113
N BENNET,961400,21,0302303036,02113
N BENNET,1036400,21,0302303038,02113
N BENNET,1236000,21,0302303040,02113
N BENNET,1313600,21,0302303042,02113
N BENNET,684300,21,0302303044,02113
N BENNET,944200,21,0302303046,02113
N BENNET,870500,21,0302303048,02113
N BENNET,1162000,21,0302303050,02113
N BENNET,1042400,21,0302303052,02113
N BENNET,995800,21,0302303054,02113
N BENNET,956600,21,0302303056,02113
N BENNET,791500,21,0302303058,02113
N BENNET,684200,21,0302303060,02113
N BENNET,1971700,21,0302303062,02113
N BENNET,1067100,21,0302303064,02113
N BENNET,2136200,21,0302303067,02113
N BENNET,1486500,21,0302303070,02113
N BENNET,1198700,21,0302303072,02113
N BENNET,1605300,21,0302303074,02113
SALEM,2880500,139 -141,0302343000,02113
N BENNET,1180600,21,0302303076,02113
HANOVER,1050500,352 350A,0302304000,02113
HANOVER,2322000,344 348,0302305000,02113
HANOVER,3275000,342 342A,0302306000,02113
TILESTON,2200,   ,0302307010,02113
N BENNET,3752800,18,0302308000,02113
N BENNET,1627000,14,0302309000,02113
N BENNET,68200, ,0302309010,02113
N BENNET,1854000,10 12,0302310000,02113
N BENNET,2288500,4,0302311000,02113
N BENNET,190881,   ,0302312010,02113
N BENNET,997800,8,0302312020,02113
N BENNET,8144519,6 2,0302313000,02113
HANOVER,1895500,326 A 328A,0302315000,02113
HANOVER,795400,   ,0302316000,02113
PRINCE,996500,25 29,0302317000,02113
PRINCE,3707900,31,0302318000,02113
PRINCE,672000,37 39,0302319000,02113
PRINCE,1863400,   ,0302320000,02113
PRINCE,656900,61,0302321004,02113
PRINCE,952400,61,0302321006,02113
PRINCE,973500,61,0302321010,02113
PRINCE,906900,61,0302321014,02113
PRINCE,762900,61,0302321020,02113
PRINCE,891400,61,0302321024,02113
PRINCE,757700,61,0302321028,02113
PRINCE,658400,61,0302321034,02113
PRINCE,725700,61,0302321036,02113
PRINCE,901600,61,0302321038,02113
PRINCE,636300,61,0302321042,02113
PRINCE,678100,61,0302321044,02113
PRINCE,654200,61,0302321048,02113
PRINCE,120600,61,0302321050,02113
PRINCE,126600,61,0302321052,02113
PRINCE,126600,61,0302321054,02113
PRINCE,133600,61,0302321056,02113
PRINCE,399600,61,0302321058,02113
PRINCE,135900,61,0302321060,02113
PRINCE,553000,61,0302321062,02113
PRINCE,134200,61,0302321064,02113
PRINCE,455200,61,0302321066,02113
PRINCE,126600,61,0302321068,02113
PRINCE,450700,61,0302321070,02113
PRINCE,1844000,  67A-69,0302322000,02113
PRINCE,1585000,71,0302323000,02113
SALEM,1983500,153 153A,0302324000,02113
SALEM,2587000,155 155A,0302325000,02113
SALEM,354200,157,0302326002,02113
SALEM,329500,157,0302326004,02113
SALEM,476900,157,0302326006,02113
SALEM,510700,157,0302326008,02113
SALEM,545900,157,0302326010,02113
SALEM,399300,159,0302327002,02113
SALEM,430800,159,0302327004,02113
SALEM,411200,159,0302327006,02113
SALEM,930100,159,0302327008,02113
SALEM,1015500,161,0302328000,02113
SALEM,1322000,163 165A,0302329000,02113
SALEM,1733500,167 169A,0302330000,02113
N BENNET,734500,4,0302338004,02113
N BENNET,402300,46,0302331002,02113
N BENNET ,383700,46,0302331004,02113
N BENNET,562700,46,0302331006,02113
N BENNET,562700,46,0302331008,02113
N BENNET,562700,46,0302331010,02113
N BENNET,795700,46,0302331012,02113
N BENNET,2161500,44,0302332000,02113
N BENNET,1452500,42,0302333000,02113
N BENNET,1634500,  40A,0302334000,02113
N BENNET,420500,38,0302335002,02113
N BENNET,537700,38,0302335004,02113
N BENNET,529800,38,0302335006,02113
N BENNET,547100,38,0302335008,02113
N BENNET,514200,38,0302335010,02113
N BENNET,1865000,36,0302336000,02113
N BENNET,101000,34,0302337002,02113
N BENNET,429500,34,0302337004,02113
N BENNET,429300,34,0302337006,02113
N BENNET,429300,34,0302337008,02113
N BENNET,541500,34,0302337010,02113
N BENNET,368600,4,0302338002,02113
N BENNET,408000,4,0302338006,02113
N BENNET,303300,4,0302338008,02113
N BENNET,398600,4,0302338010,02113
N BENNET,303300,4,0302338012,02113
N BENNET,443000,4,0302338014,02113
N BENNET,305400,4,0302338016,02113
N BENNET,775000,3,0302339000,02113
N BENNET,400900,2,0302340002,02113
N BENNET,385200,2,0302340004,02113
N BENNET,394400,2,0302340006,02113
N BENNET,388900,2,0302340008,02113
N BENNET,421500,2,0302340010,02113
N BENNET,1497000,1,0302341000,02113
PRINCE,1854500,64 -66,0302343001,02113
PRINCE,3592000,60 62,0302343002,02113
PRINCE,1322000,58,0302344000,02113
PRINCE,657000,56,0302345002,02113
PRINCE,485000,56,0302345004,02113
PRINCE,484200,56,0302345006,02113
PRINCE,343100,56,0302345008,02113
PRINCE,373600,56,0302345010,02113
PRINCE,497700,56,0302345012,02113
PRINCE,341800,56,0302345014,02113
PRINCE,401700,56,0302345016,02113
PRINCE,542200,56,0302345018,02113
PRINCE,357600,56,0302345020,02113
PRINCE,395000,56,0302345022,02113
PRINCE,532800,56,0302345024,02113
PRINCE,350400,56,0302345026,02113
PRINCE,408700,56,0302345028,02113
PRINCE,1657000,46 52,0302346000,02113
PRINCE,3589740,44,0302347002,02113
PRINCE,277800,44,0302347004,02113
PRINCE,664600,44,0302347006,02113
PRINCE,1075100,44,0302347008,02113
PRINCE,907400,44,0302347010,02113
PRINCE,295000,44,0302347012,02113
PRINCE,680000,44,0302347014,02113
PRINCE,596800,44,0302347016,02113
PRINCE,629200,44,0302347018,02113
PRINCE,570400,44,0302347020,02113
PRINCE,692200,44,0302347022,02113
PRINCE,572200,44,0302347024,02113
PRINCE,693500,44,0302347026,02113
PRINCE,1015400,44,0302347028,02113
PRINCE,935500,44,0302347030,02113
PRINCE,417400,44,0302347032,02113
PRINCE,296200,44,0302347034,02113
PRINCE,593600,44,0302347036,02113
PRINCE,645400,44,0302347038,02113
PRINCE,301700,44,0302347040,02113
PRINCE,604500,44,0302347042,02113
PRINCE,692200,44,0302347044,02113
PRINCE,571500,44,0302347046,02113
PRINCE,694100,44,0302347048,02113
PRINCE,986600,44,0302347050,02113
PRINCE,908600,44,0302347052,02113
PRINCE,883300,44,0302347054,02113
PRINCE,610800,444,0302347056,02113
PRINCE,577800,44,0302347058,02113
PRINCE,645800,44,0302347060,02113
PRINCE,338000,44,0302347062,02113
PRINCE,606000,44,0302347064,02113
PRINCE,687000,44,0302347066,02113
PRINCE,574400,44,0302347068,02113
PRINCE,694600,44,0302347070,02113
PRINCE,986600,44,0302347072,02113
PRINCE,936400,44,0302347074,02113
PRINCE,884100,44,0302347076,02113
PRINCE,610200,44,0302347078,02113
PRINCE,593600,44,0302347080,02113
PRINCE,643700,44,0302347082,02113
PRINCE,1253400,44,0302347084,02113
PRINCE,1041100,44,0302347086,02113
PRINCE,1103900,44,0302347088,02113
PRINCE,890100,44,0302347090,02113
PRINCE,1580600,44,0302347092,02113
PRINCE,1345500,44,0302347094,02113
PRINCE,1634800,44,0302347096,02113
PRINCE,1146800,44,0302347098,02113
PRINCE,1233700,44,0302347100,02113
PRINCE,1438000,44,0302347102,02113
PRINCE,655300,44,0302347104,02113
PRINCE,1309000,44,0302347106,02113
PRINCE,1110000,44,0302347108,02113
PRINCE,1249100,44,0302347110,02113
PRINCE,71000,44,0302347116,02113
PRINCE,71000,44,0302347117,02113
PRINCE,71000,44,0302347118,02113
PRINCE,71000,44,0302347119,02113
PRINCE,71000,44,0302347120,02113
PRINCE,71000,44,0302347121,02113
PRINCE,71000,44,0302347122,02113
PRINCE,71000,44,0302347123,02113
PRINCE,57000,44,0302347124,02113
PRINCE,71000,44,0302347133,02113
PRINCE,71000,44,0302347134,02113
PRINCE,71000,44,0302347135,02113
PRINCE,71000,44,0302347136,02113
PRINCE,57000,44,0302347137,02113
PRINCE,57000,44,0302347138,02113
PRINCE,57000,44,0302347139,02113
PRINCE,57000,44,0302347140,02113
PRINCE,57000,44,0302347141,02113
PRINCE,57000,44,0302347142,02113
PRINCE,57000,44,0302347143,02113
PRINCE,57000,44,0302347144,02113
PRINCE,71000,44,0302347145,02113
PRINCE,71000,44,0302347146,02113
PRINCE,71000,44,0302347147,02113
PRINCE,71000,44,0302347148,02113
PRINCE,57000,44,0302347149,02113
PRINCE,57000,44,0302347153,02113
PRINCE,57000,44,0302347154,02113
PRINCE,57000,44,0302347155,02113
PRINCE,57000,44,0302347156,02113
PRINCE,57000,44,0302347157,02113
PRINCE,57000,44,0302347158,02113
PRINCE,71000,44,0302347159,02113
PRINCE,71000,44,0302347160,02113
PRINCE,71000,44,0302347161,02113
PRINCE,71000,44,0302347162,02113
PRINCE,71000,44,0302347163,02113
PRINCE,71000,44,0302347164,02113
PRINCE,71000,44,0302347165,02113
PRINCE,71000,44,0302347166,02113
PRINCE,71000,44,0302347167,02113
PRINCE,71000,44,0302347168,02113
PRINCE,71000,44,0302347169,02113
PRINCE,71000,44,0302347170,02113
PRINCE,71000,44,0302347171,02113
PRINCE,71000,44,0302347172,02113
PRINCE,71000,44,0302347173,02113
PRINCE,71000,44,0302347174,02113
PRINCE,71000,44,0302347175,02113
PRINCE,71000,44,0302347176,02113
PRINCE,71000,44,0302347177,02113
PRINCE,71000,44,0302347178,02113
PRINCE,71000,44,0302347179,02113
PRINCE,71000,44,0302347180,02113
PRINCE,71000,44,0302347181,02113
PRINCE,71000,44,0302347182,02113
PRINCE,71000,44,0302347183,02113
PRINCE,71000,44,0302347184,02113
PRINCE,490000,40 42,0302348000,02113
PRINCE,929000,34 38,0302349000,02113
PRINCE,2205000,30 32,0302350000,02113
PRINCE,2205000,26 28H,0302351000,02113
PRINCE,901000,22 24,0302352000,02113
PRINCE,1707500,20,0302353000,02113
HANOVER,1922000,304 306,0302354000,02113
HANOVER,983500,298 302,0302355000,02113
HANOVER,5554000,290 296,0302356000,02113
WESLEY,904500,5,0302357000,02113
WESLEY,765200,4,0302358000,02113
WESLEY,791140,3,0302359000,02113
HANOVER,1212500,288 288A,0302360000,02113
HANOVER,1405500,284 286,0302361000,02113
HANOVER,1225500,280 282,0302362000,02113
HANOVER,1329000,276 278,0302363000,02113
HANOVER,1369000,270 272,0302364000,02113
PARMENTER,2964300,25,0302365000,02113
SALEM,587800,107,0302366004,02113
SALEM,683500,107,0302366006,02113
SALEM,670500,107,0302366008,02113
SALEM,309500,107,0302366010,02113
SALEM,1405500,109 109A,0302367000,02113
SALEM,1075000,111 111A,0302368000,02113
SALEM,1275000,113 113A,0302369000,02113
SALEM,364000,115,0302370040,02113
SALEM,432000,115,0302370042,02113
SALEM,395100,115,0302370044,02113
SALEM,407500,115,0302370046,02113
SALEM,305300,115,0302370048,02113
SALEM,314200,115,0302370050,02113
SALEM,395100,115,0302370052,02113
SALEM,407500,115,0302370054,02113
SALEM,294200,115,0302370056,02113
SALEM,292300,115,0302370058,02113
SALEM,395100,115,0302370060,02113
SALEM,407500,115,0302370062,02113
SALEM,305300,115,0302370064,02115
SALEM,314200,115,0302370066,02113
SALEM,395100,115,0302370068,02113
SALEM,407500,115,0302370070,02113
SALEM,305300,115,0302370072,02113
SALEM,314200,115,0302370074,02113
SALEM,417000,119,0302370102,02113
SALEM,104500,121,0302370104,02113
SALEM,305800,121,0302370106,02113
SALEM,377300,121,0302370108,02113
SALEM,360500,121,0302370110,02113
SALEM,376500,121,0302370112,02113
SALEM,449100,121,0302370114,02113
SALEM,311000,121,0302370116,02113
SALEM,360500,121,0302370118,02113
SALEM,376500,121,0302370120,02113
SALEM,737700,121,0302370124,02113
SALEM,360500,121,0302370126,02113
SALEM,359400,121,0302370128,02113
SALEM,351300,121,0302370134,02113
SALEM,374500,121,0302370136,02113
SALEM,2535000,123 129,0302371000,02113
SALEM,2674000,133,0302372000,02113
SALEM,707200,135 -137,0302373012,02113
SALEM,821100,135 -137,0302373014,02113
SALEM,528600,135 -137,0302373016,02113
HAWKINS,5618000,35,0302642000,02114
SALEM,724500,135 -137,0302373018,02113
SALEM,798300,135 -137,0302373020,02113
SALEM,575200,135 -137,0302373022,02113
SALEM,575600,135 -137,0302373024,02113
SALEM,418500,135 137,0302373026,02113
PARMENTER,2869500,12,0302375000,02113
HANOVER,3560500,256 262,0302376000,02113
HANOVER,2153000,248 252,0302377000,02113
HANOVER,2185210,244 246R,0302379000,02113
HANOVER,1470000,240 242,0302380000,02113
HANOVER,3350500,234 -238,0302381010,02113
HANOVER,1511000,230 -232,0302381050,02113
N HANOVER,358100,7,0302390002,02113
N HANOVER,318100,7,0302390004,02113
N HANOVER,316000,7,0302390006,02113
N HANOVER,318500,7,0302390008,02113
HANOVER,14703672,216 228,0302391000,02113
HANOVER,3313324,214,0302392000,02113
HANOVER,1023000,212,0302393000,02113
HANOVER,2118500,208 206R,0302394000,02113
HANOVER,1317000,204 204A,0302395000,02113
HANOVER,2905000,198,0302396000,02113
SALEM,1504000,53 55,0302397000,02113
SALEM,168000,57,0302398002,02113
SALEM,396800,57,0302398004,02113
SALEM,419100,57,0302398006,02113
SALEM,496400,57,0302398008,02113
SALEM,255300,  57R,0302398010,02113
SALEM,262100,57 R,0302398012,02113
SALEM,262100,57 R,0302398014,02113
SALEM,303500,57 R,0302398016,02113
SALEM,265700,59 R,0302398018,02113
SALEM,279500,59 R,0302398020,02113
SALEM,279500,59 R,0302398022,02113
SALEM,314600,59 R,0302398024,02113
SALEM,245700,59,0302398026,02113
SALEM,244500,59,0302398028,02113
SALEM,252600,59,0302398030,02113
SALEM,279700,59,0302398032,02113
SALEM,367500,61,0302398034,02113
SALEM,300900,61,0302398036,02113
BOWDOIN,56000,10,0302726202,02114
SALEM,311800,61,0302398038,02113
SALEM,320600,61,0302398040,02113
SALEM,355700,61,0302398042,02113
SALEM,358000,63,0302400002,02113
SALEM,480000,63,0302400004,02113
SALEM,480000,63,0302400006,02113
SALEM,480000,63,0302400008,02113
SALEM,480000,63,0302400010,02113
SALEM,324500,65,0302403002,02113
SALEM,537700,65,0302403004,02113
SALEM,561900,65,0302403006,02113
SALEM,519000,65,0302403008,02113
SALEM,568400,65,0302403010,02113
SALEM,1553500,67,0302404000,02113
SALEM,1307000,69,0302405000,02113
SALEM,339437,71,0302406000,02113
SALEM,358563,73,0302407000,02113
SALEM,807600,77,0302408030,02113
SALEM,718400,77,0302408032,02113
SALEM,773300,77,0302408034,02113
STILLMAN,1229500,15,0302483000,02113
SALEM,770700,77,0302408036,02113
BOWDOIN,56000,10,0302726239,02114
SALEM,796000,77,0302408038,02113
SALEM,770700,77,0302408040,02113
SALEM,785000,77,0302408042,02113
SALEM,770700,77,0302408044,02113
SALEM,796000,77,0302408046,02113
SALEM,770700,77,0302408048,02113
SALEM,818300,77,0302408050,02113
SALEM,807100,77,0302408052,02113
SALEM,1641500,85 95,0302409000,02113
SALEM,515500,97 97A,0302410000,02113
SALEM,1147000,99 101,0302411000,02113
SALEM,1060500,103 105A,0302412000,02113
PARMENTER,1072500,32,0302413000,02113
PARMENTER,845500,30,0302414000,02113
PARMENTER,1265000,28,0302415000,02113
PARMENTER,1408500,26,0302416000,02113
PARMENTER,3335786,20,0302417000,02113
PARMENTER,815000,18,0302418000,02113
PARMENTER,837750,16 16A,0302419000,02113
PARMENTER,837750,14,0302420000,02113
SALEM,2256500,52 56,0302456000,02113
SALEM,1245000,48 50,0302457000,02113
CROSS,675500,46 50,0302458000,02113
CROSS,786500,40 42,0302459000,02113
CROSS,103271,28 32,0302460000,02113
CROSS,39957,   ,0302460001,02113
ENDICOTT,203236,55 57,0302461000,02113
ENDICOTT,81309,57 R,0302462000,02113
ENDICOTT,2166000,59 61,0302463000,02113
MORTON,94677,   ,0302463001,02113
MORTON,212050,   ,0302464000,02113
MORTON,45040,   ,0302464001,02113
MORTON,47960,   ,0302464002,02113
SALEM,302000,58 - 62,0302465002,02113
SALEM,777400,58 - 62,0302465004,02113
SALEM,751100,58 - 62,0302465006,02113
SALEM,334000,58 - 62,0302465008,02113
MORTON,585000,   ,0302466000,02113
STILLMAN,415800,26,0302469012,02113
STILLMAN,821730,26,0302469014,02113
STILLMAN,827820,26,0302469016,02113
STILLMAN,678090,26,0302469018,02113
STILLMAN,947500,26,0302469020,02113
STILLMAN,915400,26,0302469022,02113
STILLMAN,924900,26,0302469024,02113
STILLMAN,321900,26,0302469026,02113
STILLMAN,226600,26,0302469028,02113
STILLMAN,662600,26,0302469030,02113
STILLMAN,980000,7,0302481000,02113
STILLMAN,1035800,26,0302469032,02113
STILLMAN,682800,26,0302469034,02113
STILLMAN,547400,26,0302469036,02113
STILLMAN,543600,26,0302469038,02113
STILLMAN,673000,26,0302469040,02113
STILLMAN,979100,26,0302469042,02113
STILLMAN,693900,26,0302469044,02113
STILLMAN,487900,26,0302469046,02113
STILLMAN,511000,26,0302469048,02113
STILLMAN,640800,26,0302469050,02113
STILLMAN,1230700,26,0302469052,02113
STILLMAN,318900,18,0302472004,02113
STILLMAN,689300,26,0302469054,02113
STILLMAN,500700,26,0302469056,02113
STILLMAN,519400,26,0302469058,02113
STILLMAN,714600,26,0302469060,02113
STILLMAN,958300,26,0302469062,02113
STILLMAN,727100,26,0302469064,02113
STILLMAN,773200,26,0302469066,02113
STILLMAN,1225500,26,0302469500,02113
STILLMAN,2301000,24 22,0302470000,02113
STILLMAN,2415000,20,0302471000,02113
STILLMAN,301300,18,0302472002,02113
STILLMAN,318900,18,0302472006,02113
STILLMAN,364100,18,0302472008,02113
STILLMAN,311900,16,0302473002,02113
STILLMAN,317500,16,0302473004,02113
STILLMAN,327700,16,0302473006,02113
STILLMAN,410100,16,0302473008,02113
STILLMAN,1529500,2 4,0302474000,02113
SALEM,1964000,70 68A,0302475000,02113
SALEM,757500,64 66,0302476002,02113
SALEM,735800,64 66,0302476004,02113
SALEM,739800,64 66,0302476006,02113
SALEM,735800,64 66,0302476008,02113
SALEM,739800,64 66,0302476010,02113
SALEM,735800,64 66,0302476012,02113
SALEM,739800,64 66,0302476014,02113
SALEM,735800,64 66,0302476016,02113
SALEM,739800,64 66,0302476018,02113
SALEM,824500,64 66,0302476020,02113
SALEM,867600,64 66,0302476022,02113
SALEM,735500,78 80A,0302478000,02113
STILLMAN,1015500,3,0302479000,02113
STILLMAN,1322000,5,0302480000,02113
STILLMAN,1419000,9,0302482010,02113
STILLMAN,2090500,11,0302482050,02113
STILLMAN,1386000,17,0302484000,02113
STILLMAN,2936000,19,0302485000,02113
N MARGIN,2220500,9,0302486000,02113
WIGET,1100300,16 18,0302487000,02113
WIGET,17100,14,0302488000,02113
WIGET,1841500,10 12,0302489000,02113
WIGET,607400,8,0302490002,02113
WIGET,456600,8,0302490004,02113
WIGET,456600,8,0302490006,02113
WIGET,460300,8,0302490008,02113
SALEM,697500,90,0302491002,02113
SALEM,720860,90,0302491004,02113
SALEM,451600,90,0302491006,02113
SALEM,540200,90,0302491008,02113
SALEM,453000,90,0302491010,02113
SALEM,538000,90,0302491012,02113
SALEM,453000,90,0302491014,02113
SALEM,619500,90,0302491016,02113
SALEM,453000,90,0302491018,02113
SALEM,478500,90,0302491020,02113
SALEM,1598500,84 82,0302491100,02113
SALEM,2020500,92 96,0302492000,02113
WIGET,377000,3 3HF,0302493000,02113
WIGET,1938000,5,0302494000,02113
WIGET,1080500,7 A-7B,0302495000,02113
WIGET,1109000,9,0302496000,02113
WIGET,343100,11 -11A,0302497002,02113
WIGET,360500,11 -11A,0302497004,02113
WIGET,395400,11 -11A,0302497006,02113
WIGET,893900,11 -11A,0302497008,02113
WIGET,1015500,13,0302498000,02113
WIGET,435800,19,0302499010,02113
WIGET,550200,19,0302499012,02113
WIGET,346200,19,0302499014,02113
WIGET,533900,19,0302499016,02113
WIGET,436500,19,0302499018,02113
WIGET,447600,19,0302499020,02113
WIGET,570300,19,0302499022,02113
WIGET,454200,19,0302499024,02113
